Name,SMILES
137637312,COC=C(C=CC1=CC(=C(C=C1)OC)O)C2=CC(=C(C(=C2)OC)OC)OC
155548623,C1=CC=C(C=C1)NC2=NC(=NC=C2Cl)NC3=CNN=C3
145979656,CC(C)C1=CC(=C(C(=C1)C(C)C)S(=O)(=O)NC2=CC(=C3C=C2CC4C5=C(C(=C(C=C5CCN4C)OC)OC)OC6=C(C=C7CCN(C(C7=C6)CC8=CC=C(O3)C=C8)C)OC)OC)C(C)C
91989956,COC1=C(C=C(C=C1)C=CC(=O)C=CC2=CNC3=CC=CC=C32)OC
145993918,COC1=CC=C(C=C1)CN(C2=CC(=C(C(=C2)OC)OC)OC)C(=O)CSC3=NN=CS3
145985270,CC1C(C(C(C(O1)OC2C(C(COC2OC3CCC4(C(C3(C)C)CCC5(C4CC=C6C5(CCC7(C6CC(CC7)(C)C)C(=O)NCC8=CN(N=N8)C9=CC=C(C=C9)[N+](=O)[O-])C)C)C)OC1C(C(C(C(O1)CO)O)O)O)O)O)O)O
145982326,CN1CCC2=CC(=C3C=C2C1CC4=CC=C(C=C4)OC5=C(C=C(C(=C5)CC6C7=C(O3)C(=C(C=C7CCN6C)OC)OC)NS(=O)(=O)C(F)(F)F)OC)OC
145984287,CC1C(C(C(C(O1)OC2C(C(COC2OC3CCC4(C(C3(C)C)CCC5(C4CC=C6C5(CCC7(C6CC(CC7)(C)C)C(=O)NCC8=CN(N=N8)C9=CC=C(C=C9)Cl)C)C)C)OC1C(C(C(C(O1)CO)O)O)O)O)O)O)O
41867,CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)O
127048209,COC1=CC=C(C=C1)C2=NN(C=C2C(=O)C=CNC3=CC=C(C=C3)F)C4=CC=CC=C4
145979704,CN1CCC2=CC(=C3C=C2C1CC4=CC=C(C=C4)OC5=C(C=C(C(=C5)CC6C7=C(O3)C(=C(C=C7CCN6C)OC)OC)NS(=O)(=O)C8=CN=C(C=C8)Cl)OC)OC
145982580,CC1C(C(C(C(O1)OC2C(C(COC2OC3CCC4(C(C3(C)C)CCC5(C4CC=C6C5(CCC7(C6CC(CC7)(C)C)C(=O)NCC8=CN(N=N8)C9=CC=C(C=C9)F)C)C)C)OC1C(C(C(C(O1)CO)O)O)O)O)O)O)O
137636693,CCC(CC)(CCOC1=C(C=C(C=C1)C(CC)(CC)C2=CC=C(N2CC)C(=O)NC(CC(=O)OC)C(=O)OCC)C)O
73078,CN1CCC2=CC(=C3C=C2C1CC4=CC=C(C=C4)OC5=C(C=CC(=C5)CC6C7=C(O3)C(=C(C=C7CCN6C)OC)OC)OC)OC
145979099,CN1CCC2=CC(=C3C=C2C1CC4=CC=C(C=C4)OC5=C(C=C(C(=C5)CC6C7=C(O3)C(=C(C=C7CCN6C)OC)OC)NS(=O)(=O)C8=CC=CC=C8F)OC)OC
127050477,COC1=CC(=CC(=C1OC)OC)NC=CC(=O)C2=CN(N=C2C3=CC=CC=C3)C4=CC=CC=C4
145976611,CC1(C2=CC=CC=C2[N+](=C1C=CC3=C(C(=CC=C4C(C5=CC=CC=C5N4C)(C)C)CCC3)SCCN(C)C)C)C.[I-]
127025971,CC1(C2CCC3(C(C2(CCC1OC(=O)C(CCCN=C(N)N)N)C)CC(C4C3(CCC4C(C)(CCCC(C)(C)O)O)C)O)C)C
145953534,CCOC(=O)C1=C(SC(=N1)NC(=O)CN2C=C(C3=CC=CC=C32)C(=O)C(=O)NC4=CC=CC=C4)C
137652994,COC1=C(C=CC(=C1)C=CC(=O)C2=CC=C(C=C2)C(F)(F)F)OCCN3CCOCC3
145986149,CC1C(C(C(C(O1)OC2C(C(COC2OC3CCC4(C(C3(C)C)CCC5(C4CC=C6C5(CCC7(C6CC(CC7)(C)C)C(=O)NCC8=CN(N=N8)C9=CC=CC(=C9)C(=O)C)C)C)C)OC1C(C(C(C(O1)CO)O)O)O)O)O)O)O
137631998,COC1=CC(=C(C=C1)OC)C=CC(=O)C=CC2=CNC3=CC=CC=C32
127051688,COC1=CC=C(C=C1)NC=CC(=O)C2=CN(N=C2C3=CC=CC=C3)C4=CC=CC=C4
155554623,C1=CC=C(C=C1)N2C=C(C(=N2)C3=CC=CC=C3Cl)C4=NN(N=N4)CC(=O)O
132519435,CC1=C(SC(=C1C(=O)C2=CC(=C(C(=C2)OC)OC)OC)C#CC3=CC=CC=C3)C
145949629,CC12CC(C3C(C1CCC2OC)CCC4=C3C=CC(=C4)OC)OC(=O)C5=CC=C(C=C5)NC(=O)CN(C)C
145988483,CCCS(=O)(=O)NC1=CC(=C2C=C1CC3C4=C(C(=C(C=C4CCN3C)OC)OC)OC5=C(C=C6CCN(C(C6=C5)CC7=CC=C(O2)C=C7)C)OC)OC
130422777,CN1CCC2=CC(=C3C=C2C1CC4=CC=C(C=C4)OC5=C(C=C(C(=C5)CC6C7=C(O3)C(=C(C=C7CCN6C)OC)OC)[N+](=O)[O-])OC)OC
137640036,COC1=C(C=CC(=C1)C=CC(=O)C2=CC=C(C=C2)Cl)OCCCCN3CCCCC3
127039213,CC(C)N1C=NC2=C(N=C(N=C21)N)NCCCCCCC(=O)NO
137648198,CCC(CC)(CCOC1=C(C=C(C=C1)C(CC)(CC)C2=CC=C(N2CC)C(=O)N(C)CC(=O)OCC)C)O
155534711,COC1=CC=C(C=C1)C2=NN(C=C2C3=NN(N=N3)CC(=O)O)C4=CC=CC=C4
155531632,COC1=CC=CC=C1C2=NN(C=C2C3=NN(N=N3)CC(=O)O)C4=CC=CC=C4
155527025,CC1=CC=C(C=C1)C2=NN(C=C2C3=NN(N=N3)CC(=O)O)C4=CC=CC=C4
137640482,COC1=C(C=CC(=C1)C=CC(=O)C2=C(C=C(C=C2)Cl)Cl)OCCCCN3CCCCC3
145981231,CN1CCC2=CC(=C3C=C2C1CC4=CC=C(C=C4)OC5=C(C=C(C(=C5)CC6C7=C(O3)C(=C(C=C7CCN6C)OC)OC)NS(=O)(=O)C8=CC=CC=C8[N+](=O)[O-])OC)OC
155567947,CC1(C2CCC3(C(C2(CCC1OC(=O)C4=CC(=CC(=C4)[N+](=O)[O-])[N+](=O)[O-])C)CC(C5C3(CCC5C(C)(CCCC(C)(C)OC)O)C)O)C)C
145991314,COC1=CC=C(C=C1)CN(C2=CC(=C(C(=C2)OC)OC)OC)C(=O)CSC3=CC=CC=N3
137639943,COC1=C(C=CC(=C1)C=CC(=O)C2=CC=C(C=C2)Br)OCCCCN3CCCCC3
71614082,CC(C(=O)OC1CCC2(C(C1(C)C)CCC3(C2CC(C4C3(CCC4C(C)(CCCC(C)(C)O)O)C)O)C)C)N
127052010,COC1=CC(=CC(=C1OC)OC)C2=NN(C=C2C(=O)C=CNC3=CC=C(C=C3)F)C4=CC=CC=C4
118716314,C1=CN=CC=C1C2=NN=C(S2)NC(=O)CCCCCCC(=O)NO
9905484,COC1=CC=C(C=C1)C=CC(=O)C2=CC(=C(C(=C2)OC)OC)OC
137643553,CCC(CC)(CCOC1=C(C=C(C=C1)C(CC)(CC)C2=CC=C(N2CC)C(=O)NC(C)CO)C)O
137651888,COC1=CC=C(C=C1)C(=O)C=CC2=CC(=C(C=C2)OCCCN3CCOCC3)OC
127025686,CC(C)CC(C(=O)OC1CCC2(C(C1(C)C)CCC3(C2CC(C4C3(CCC4C(C)(CCCC(C)(C)O)O)C)O)C)C)N
127050790,C1=CC=C(C=C1)N2C=C(C(=N2)C3=CC=C(C=C3)F)C(=O)C=CNC4=CC=C(C=C4)F
90465904,C1COC2(C3=C(C=CC(=C3)Br)N(C2=O)CCCC(=O)NC4=CC=C(C=C4)C(=O)NO)OC1
145984131,CC12CCC3=C(C1=CCC4C2CCC5(C4CCC5(CC6=CC=CC=N6)O)C)C=CC=N3
118716313,C1=CC(=CN=C1)C2=NN=C(S2)NC(=O)CCCCCCC(=O)NO
127050137,C1=CC=C(C=C1)C2=NN(C=C2C(=O)C=CNC3=CC=C(C=C3)F)C4=CC=CC=C4
44228659,C1=CC=C(C=C1)NC(=O)CCCCCCC(=O)NC2=CC=CC=C2C(=O)NO
137658340,COC1=C(C=CC(=C1)C=CC(=O)C2=C(C=C(C=C2)Cl)Cl)OCCCN3CCCC4=CC=CC=C43
145962159,CCOC(=O)C1=C(SC(=N1)NC(=O)CN2C=C(C3=CC=CC=C32)C(=O)C(=O)N4CCCCC4)C
118728223,CC1(CCC2C(C1CC#N)CCC3=CC(=O)CCC23C)CC#N
127025968,CCC(C)C(C(=O)OC1CCC2(C(C1(C)C)CCC3(C2CC(C4C3(CCC4C(C)(CCCC(C)(C)O)O)C)O)C)C)N
145963036,CCOC(=O)C1=C(SC(=N1)NC(=O)CN2C=C(C3=CC=CC=C32)C(=O)C(=O)NC4CC4)C
53387676,CCOC(=O)C1=C(C2=C(O1)C=CC(=C2)S(=O)(=O)NC3=CC=C(C=C3)F)C
118728224,CC1(CCC2C(C1CC#N)CCC3=C(C(=O)CCC23C)O)CC#N
137645203,CCC(CC)(CCOC1=C(C=C(C=C1)C(CC)(CC)C2=CC=C(N2CC)C(=O)NC(CCO)CO)C)O
122186706,C1=CC=C(C=C1)C2=CC3=C(C=C2)C(=O)N(S3(=O)=O)CCC(=O)NC4=CC=C(C=C4)C(=O)NO
127025978,CC(C(=O)OC1CC2C3(CCC(C(C3CCC2(C4(C1C(CC4)C(C)(CCCC(C)(C)O)O)C)C)(C)C)O)C)N
137651378,CC1CN(CC(O1)C)CCCOC2=C(C=C(C=C2)C=CC(=O)C3=C(C=C(C=C3)Cl)Cl)OC
137633785,COC1=C(C=CC(=C1)C=CC(=O)C2=CC=C(C=C2)Br)OCCN3CCOCC3
127025691,CC(C(C(=O)OC1CCC2(C(C1(C)C)CCC3(C2CC(C4C3(CCC4C(C)(CCCC(C)(C)O)O)C)O)C)C)N)O
137652786,COC1=C(C=CC(=C1)C=CC(=O)C2=CC=C(C=C2)Br)OCCCN3CCCCC3
145953258,CC12CC(C3C(C1CCC2OC)CCC4=CC(=C(C=C34)OC)OC)OC(=O)C5=CC=C(C=C5)NC(=O)CN(C)C
145983475,CC1C(C(C(C(O1)OC2C(C(COC2OC3CCC4(C(C3(C)C)CCC5(C4CC=C6C5(CCC7(C6CC(CC7)(C)C)C(=O)NCC8=CN(N=N8)C9=C(C=CC=C9C)C)C)C)C)OC1C(C(C(C(O1)CO)O)O)O)O)O)O)O
145976003,CC[N+](=C1C(=CC=C2C(C3=CC=CC=C3N2C)(C)C)CCCC1=CC=C4C(C5=CC=CC=C5N4C)(C)C)CCO.[I-]
137632039,COC1=C(C=CC(=C1)C=CC(=O)C2=CC=CC=C2)OCCCCN3CCCCC3
137660766,COC1=CC=C(C=C1)C(=O)C=CC2=CC(=C(C=C2)OCCN3CCOCC3)OC
145975787,CC1(C2=CC=CC=C2N(C1=CC=C3CCCC(=CC=C4C(C5=CC=CC=C5N4C)(C)C)C3=[N+](C)CCO)C)C.[I-]
76328623,C1=CSC(=C1)C(=O)NC2=CC3=C(C=C2)C(=O)N(S3(=O)=O)CCCCCC(=O)NO
145972974,CC1(C2=CC=CC=C2N(C1=CC=C3CCCC(=CC=C4C(C5=CC=CC=C5N4C)(C)C)C3=[N+]6CCC(CC6)CO)C)C.[I-]
145960685,COC1=CC2=C(C=C1)SC(=N2)NC(=O)CN3C=C(C4=CC=CC=C43)C(=O)C(=O)NC5CC5
137646584,COC1=CC=C(C=C1)C(=O)C=CC2=CC(=C(C=C2)OCCCN3CCCCC3)OC
44561973,C1=CC(=CC(=C1)Cl)C(=O)C=CC2=CC=C(O2)C=CC(=O)NO
127052332,COC1=CC=C(C=C1)NC=CC(=O)C2=CN(N=C2C3=CC(=C(C(=C3)OC)OC)OC)C4=CC=CC=C4
71574594,CCOC(=O)C1=C(NC(=S)NC1C2=CC3=C(C(=C2)C)OC(=O)C(=C3)C4=CC(=C(C=C4)OC)OC)C
155565889,C1=CC=C(C=C1)N2C=C(C(=N2)C3=CC=C(C=C3)Cl)C4=NN(N=N4)CC(=O)O
127025969,CC1(C2CCC3(C(C2(CCC1OC(=O)C(CCC(=O)O)N)C)CC(C4C3(CCC4C(C)(CCCC(C)(C)O)O)C)O)C)C
127048208,COC1=CC(=CC(=C1OC)OC)NC=CC(=O)C2=CN(N=C2C3=CC=C(C=C3)Cl)C4=CC=CC=C4
2733526,CCC(=C(C1=CC=CC=C1)C2=CC=C(C=C2)OCCN(C)C)C3=CC=CC=C3
127025690,CC1(C2CCC3(C(C2(CCC1OC(=O)C(CC4=CN=CN4)N)C)CC(C5C3(CCC5C(C)(CCCC(C)(C)O)O)C)O)C)C
137648171,C1COC2(C3=C(C=CC(=C3)Cl)N(C2=O)CC(=O)NCC4=CC=C(C=C4)C(=O)NC5=C(C=CC(=C5)C6=CC=CS6)N)OC1
145973861,COC1=CC=C(C=C1)C2=COC3=C(C2=O)C=CC(=C3)OCCCN4C=C(N=N4)CSC5=NC(=C(N=N5)C6=CC=CC=C6)C7=CC=CC=C7
155557023,C1=CC(=CC=C1NC2=NC(=NC=C2F)NC3=CNN=C3)Cl
145989731,CN1C(=NN=N1)SCC(=O)N(CC2=CC=C(C=C2)OC)C3=CC(=C(C(=C3)OC)OC)OC
145958163,CC12CC(C3C(C1CCC2OC)CCC4=C3C=CC(=C4)OC)OC(=O)C5=CC=C(C=C5)NC(=O)CN6CCCC6
138753555,C1=CC=C(C=C1)C2=C(N=NC(=N2)SCC3=CN(N=N3)CC4=CC=C(C=C4)F)C5=CC=CC=C5
127049500,COC1=CC=C(C=C1)NC=CC(=O)C2=CN(N=C2C3=CC=C(C=C3)Cl)C4=CC=CC=C4
73214548,CC(C)(C)OC(=O)N1CC(CC1C(=O)NC(CC2=CC=C(C=C2)Br)C(=O)NS(=O)(=O)C3=CC(=C(C=C3)Cl)[N+](=O)[O-])OC4=CC=C(C=C4)C5=CC=CC=C5
122182039,C1COC2(C3=C(C=CC(=C3)Br)N(C2=O)CC(=O)NC4=CC=C(C=C4)C(=O)NO)OC1
24894137,C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(C3=CC=C(C=C3)F)OC(=O)CCCC4=CC=CC=C4
137651328,CCC(CC)(CCOC1=C(C=C(C=C1)C(CC)(CC)C2=CC=C(N2CC)C(=O)NC(CC(=O)O)C(=O)OC)C)O
118728221,CC1(CCC2C(C1CC#N)CCC3=C2C=CC(=C3)O)CC#N
73213546,CC(C)(C)OC(=O)N1CC(CC1C(=O)NC(CC2=CC=C(C=C2)Br)C(=O)NS(=O)(=O)C3=CC(=C(C=C3)Cl)[N+](=O)[O-])OC4=CC=C(C=C4)C5=CC=C(C=C5)Cl
127052011,COC1=CC(=CC(=C1OC)OC)C2=NN(C=C2C(=O)C=CNC3=CC=C(C=C3)Cl)C4=CC=CC=C4
145982665,CC1(CCCC23C1CC(C45C2C(CC(C4O)C(=C)C5=O)O)OC3OCCN6C=C(N=N6)CC7=CC=CC=C7)C
137643760,C1COC2(C3=C(C=CC(=C3)Cl)N(C2=O)CC(=O)NCC4=CC=C(C=C4)C(=O)NC5=CC=CC=C5N)OC1
155535543,CC1(C2CCC3(C(C2(CCC1OC(=O)C4=C(C=C(C=C4)F)F)C)CC(C5C3(CCC5C(C)(CCCC(C)(C)OC)O)C)O)C)C
145979292,CC12CCC3C(C1CCC2=CC4=CC=CC=N4)CC=C5C3(CCC6=C5C=CC=N6)C
70681848,CC12CCC(C=C1CCC3C2CCC4(C3CCC4=CC5=CC=CC=N5)C)O
122182038,C1CCOC2(C3=C(C=CC(=C3)Cl)N(C2=O)CC(=O)NC4=CC=C(C=C4)C(=O)NO)OC1
137660092,CCC(CC)(CCOC1=C(C=C(C=C1)C(CC)(CC)C2=CC=C(N2CC)C(=O)NC(C)C(=O)O)C)O
145963323,CCCSC1=NC2=C(C(=N1)N3CCN(CC3)C)NC(=O)C(=O)N2CC4=CC=C(C=C4)Cl
155564188,C1=CC=C2C(=C1)C(=CN2)CC(C(=O)NC3=CC=NC=C3)NC(=O)C4=CC=C(C=C4)C=CC(=O)NO
71615069,CC1(C2CCC3(C(C2(CCC1OC(=O)C(CCCN=C(N)N)NC(=O)OC(C)(C)C)C)CC(C4C3(CCC4C(C)(CCCC(C)(C)O)O)C)O)C)C
969516,COC1=C(C=CC(=C1)C=CC(=O)CC(=O)C=CC2=CC(=C(C=C2)O)OC)O
137661935,C1CCC2=C(C1)C(=C(S2)C#CC3=CC=CC=C3)C(=O)C4=CC=C(C=C4)[N+](=O)[O-]
145985616,CC1(CCCC23C1CC(C45C2C(CC(C4O)C(=C)C5=O)O)OC3OCCN=[N+]=[N-])C
66414,CC12CCC3C(C1CCC2O)CCC4=CC(=C(C=C34)OC)O
76332307,C1=CC(=CC=C1C(=O)NC2=CC3=C(C=C2)C(=O)N(S3(=O)=O)CCCCCC(=O)NO)[N+](=O)[O-]
145965223,CC1(C2=CC=CC=C2[N+](=C1C=CC3=C(C(=CC=C4C(C5=CC=CC=C5N4C)(C)C)CCC3)SC6=CC=NC=C6)C)C.[I-]
76335939,C1=CC=C(C=C1)C(=O)NC2=CC3=C(C=C2)C(=O)N(S3(=O)=O)CCCCCC(=O)NO
56673754,CC(C)(C)OC(=O)NC(CC1=CC=CC=C1)C(=O)N2CC3(CC2C(=O)NCCCCCC(=O)NO)SCCS3
137656336,CCC(CC)(CCOC1=C(C=C(C=C1)C(CC)(CC)C2=CC=C(N2CC)C(=O)N(C)CC=C)C)O
145976420,CC1(C2=CC=CC=C2[N+](=C1C=CC3=C(C(=CC=C4C(C5=CC=CC=C5N4C)(C)C)CCC3)NCCN(C)C)C)C.[I-]
44562037,C1=CC=C(C=C1)C(=O)C=CC2=CC=C(O2)C=CC(=O)NO
127048212,COC1=CC=C(C=C1)C2=NN(C=C2C(=O)C=CNC3=CC=C(C=C3)OC)C4=CC=CC=C4
18568590,CC1=C(OC2=C1C=C(C=C2)NC(=O)C3=CC=C(C=C3)F)C(=O)C4=CC=CC=C4
73213478,CC1=CC=C(C=C1)C2=CC=C(C=C2)OC3CC(N(C3)C(=O)OC(C)(C)C)C(=O)NC(CC4=CC=CC=C4)C(=O)NS(=O)(=O)C5=CC(=C(C=C5)Cl)[N+](=O)[O-]
155544683,CC1(C2CCC3(C(C2(CCC1OC(=O)C4=CC(=CC=C4)F)C)CC(C5C3(CCC5C(C)(CCCC(C)(C)OC)O)C)O)C)C
155539973,C1=CC=C(C(=C1)CNC2=NC(=NC3=C2C=CN3)NC4=CNN=C4)Cl
145963393,COC1=CC2=C(C=C1)SC(=N2)NC(=O)CN3C=C(C4=C3C=CC(=C4)Br)C(=O)C(=O)NC5=CC=CC=C5
56666803,CC(C)(C)OC(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)N3CC4(CC3C(=O)NCCCCCC(=O)NO)SCCS4
137654862,CCC(C)C(C(=O)O)NC(=O)C1=CC=C(N1CC)C(CC)(CC)C2=CC(=C(C=C2)OCCC(CC)(CC)O)C
73213545,CC1=CC=C(C=C1)C2=CC=C(C=C2)OC3CC(N(C3)C(=O)OC(C)(C)C)C(=O)NC(CC4=CC=C(C=C4)Br)C(=O)NS(=O)(=O)C5=CC(=C(C=C5)Cl)[N+](=O)[O-]
127051967,COC1=CC(=CC(=C1OC)OC)C2=NN(C=C2C(=O)C=CNC3=CC(=C(C(=C3)OC)OC)OC)C4=CC=CC=C4
145979311,COC1=CC=C(C=C1)CN(C2=CC(=C(C(=C2)OC)OC)OC)C(=O)CSC3=NC4=CC=CC=C4N3
137650269,COC1=CC=C(C=C1)C(=O)C2=C(SC3=C2CCCC3)C#CC4=CC=CC=C4
132519431,C1CCC2=C(C1)C(=C(S2)C3=CC=CC=C3)C(=O)C4=CC=C(C=C4)[N+](=O)[O-]
138753556,C1=CC=C(C=C1)C2=C(N=NC(=N2)SCC3=CN(N=N3)CC4=CC=C(C=C4)Cl)C5=CC=CC=C5
155556001,CC1(C2CCC3(C(C2(CCC1OC(=O)C4=CC=CC=C4[N+](=O)[O-])C)CC(C5C3(CCC5C(C)(CCCC(C)(C)OC)O)C)O)C)C
137649849,CCC(CC)(CCOC1=C(C=C(C=C1)C(CC)(CC)C2=CC=C(N2CC)C(=O)OC(C)C#C)C)O
145986009,CC1(CCCC23C1CC(C45C2C(CC(C4O)C(=C)C5=O)O)OC3O)C
60148509,CCCCCCC(C)(C)C1=CC(=O)C2=C(C1=O)OC(C3=C2NN=C3)(C)C
155519691,CC1(C2CCC3(C(C2(CCC1OC(=O)C4=CC=C(C=C4)F)C)CC(C5C3(CCC5C(C)(CCCC(C)(C)OC)O)C)O)C)C
44561976,C1=CC=C2C=C(C=CC2=C1)C(=O)C=CC3=CC=C(O3)C=CC(=O)NO
145955171,COC1=CC2=C(C=C1)SC(=N2)NC(=O)CCN3C=C(C4=CC=CC=C43)C(=O)C(=O)N5CCCCC5
137649917,COC1=CC(=CC(=C1OC)OC)C(=O)C2=C(SC3=C2CCCC3)C#CC4=CC=CC=C4
145958622,C1=CC=C(C=C1)CN2C=C(N=N2)CC3=NC(=C(N=N3)C4=CC=CC=C4)C5=CC=CC=C5
53387832,CCOC(=O)C1=C(C2=C(O1)C=CC(=C2)NS(=O)(=O)C3=CC=C(C=C3)F)C
25141401,CC1=CC=C(C=C1)C(=O)C=CC2=CC=C(O2)C=CC(=O)NO
44562035,C1=CC(=C(C=C1Cl)Cl)C(=O)C=CC2=CC=C(O2)C=CC(=O)NO
137648788,CC1=CC=C(C=C1)COC2=CC3=C(C=C2)C=C(C(=O)O3)C(=O)NCC4=CC=C(C=C4)C(=O)NC5=CC=CC=C5N
155526185,CC1(C2CCC3(C(C2(CCC1OC(=O)C4=CC=C(C=C4)[N+](=O)[O-])C)CC(C5C3(CCC5C(C)(CCCC(C)(C)OC)O)C)O)C)C
145950699,CC12CC(C3C(C1CCC2OCOC)CCC4=C3C=CC(=C4)OCOC)OC(=O)C5=CC=C(C=C5)NC(=O)CN6CCCC6
5280453,CC(CCCC(C)(C)O)C1CCC2C1(CCCC2=CC=C3CC(CC(C3=C)O)O)C
137658518,CCC(CC)(C1=CC(=C(C=C1)OCC(C(C)(C)C)O)C)C2=CC=C(N2CC)C(=O)NC(C)CO
155527362,CC1(C2CCC3(C(C2(CCC1OC(=O)C=CC4=CC=C(C=C4)F)C)CC(C5C3(CCC5C(C)(CCCC(C)(C)OC)O)C)O)C)C
145959239,CC12CC(C3C(C1CCC2OCOC)CCC4=C3C=CC(=C4)OCOC)OC(=O)C5=CC=C(C=C5)NC(=O)CN(C)C
90468082,C1CCOC2(C3=C(C=CC(=C3)Br)N(C2=O)CC(=O)NC4=CC=C(C=C4)C(=O)NO)OC1
137648901,CCC(CC)(CCOC1=C(C=C(C=C1)C(CC)(CC)C2=CC=C(N2CC)C(=O)NCC#N)C)O
145957210,CC12CC(C3C(C1CCC2OC)CCC4=C3C=CC(=C4)OC)OC(=O)C5=CC=C(C=C5)NC(=O)CN6CCN(CC6)C
137660190,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)C(CC2=CNC3=CC=CC=C32)NC(=O)C4=CN(C5=CC=CC=C54)CC6=CC=C(C=C6)C7=CC=C(C=C7)OC
127052009,COC1=CC=C(C=C1)C2=NN(C=C2C(=O)C=CNC3=CC(=C(C(=C3)OC)OC)OC)C4=CC=CC=C4
118728222,CC1(CCC2C(C1CC#N)CC=C3C2(CCC(C3)O)C)CC#N
24753719,COC1=CC=C(C=C1)CN2C=CC3=C2C=C(C=C3)C(=O)NO
71574595,CCOC(=O)C1=C(NC(=O)NC1C2=CC3=C(C(=C2)C)OC(=O)C(=C3)C4=CC(=C(C(=C4)OC)OC)OC)C
145954696,CC12CC(C3C(C1CCC2O)CCC4=C3C=CC(=C4)O)OC(=O)C5=CC=C(C=C5)NC(=O)CN6CCN(CC6)C
66574334,CC12CCC=CC1=CCC3C2CCC4(C3CCC4(CC5=CC=CC=N5)O)C
71574597,CCOC(=O)C1=C(NC(=S)NC1C2=CC(=C3C(=C2)C=C(C(=O)O3)C4=CC(=C(C(=C4)OC)OC)OC)C(C)(C)C)C
71574593,CCOC(=O)C1=C(NC(=O)NC1C2=CC3=C(C(=C2)C)OC(=O)C(=C3)C4=CC(=C(C=C4)OC)OC)C
71574596,CCOC(=O)C1=C(NC(=S)NC1C2=CC3=C(C(=C2)C)OC(=O)C(=C3)C4=CC(=C(C(=C4)OC)OC)OC)C
71574504,CCOC(=O)C1=C(NC(=O)NC1C2=CC3=C(C(=C2)C)OC(=O)C(=C3)C4=CC=C(C=C4)OC)C
71574505,CCOC(=O)C1=C(NC(=S)NC1C2=CC3=C(C(=C2)C)OC(=O)C(=C3)C4=CC=C(C=C4)OC)C
137639418,COC1=C(C=CC(=C1)C=CC(=O)C2=C(C=C(C=C2)Cl)Cl)OCCCN3CCC4=CC=CC=C43
137632328,COC1=C(C=CC(=C1)C=CC(=O)C2=CC=C(C=C2)Br)OCCCN3CCCC4=CC=CC=C43
137635733,CC1CN(CC(O1)C)CCCOC2=C(C=C(C=C2)C=CC(=O)C3=CC=CC=C3OC)OC
137641481,COC1=C(C=CC(=C1)C=CC(=O)C2=CC=CC=C2)OCCCN3CCCC4=CC=CC=C43
137647307,CC1CN(CC(O1)C)CCCOC2=C(C=C(C=C2)C=CC(=O)C3=CC=C(C=C3)OC)OC
137644204,COC1=C(C=CC(=C1)C=CC(=O)C2=CC=C(C=C2)Cl)OCCCN3CCCC4=CC=CC=C43
137652932,CC1CN(CC(O1)C)CCCOC2=C(C=C(C=C2)C=CC(=O)C3=CC=C(C=C3)C)OC
137658992,COC1=CC=C(C=C1)C(=O)C=CC2=CC(=C(C=C2)OCCCN3CCC4=CC=CC=C43)OC
137634564,COC1=CC=C(C=C1)C(=O)C=CC2=CC(=C(C=C2)OCCCN3CCCC4=CC=CC=C43)OC
145987107,COC1=CC=C(C=C1)CN(C2=CC(=C(C(=C2)OC)OC)OC)C(=O)CCSC3=NC4=CC=CC=C4O3
145993139,COC1=CC=C(C=C1)CN(C2=CC(=C(C(=C2)OC)OC)OC)C(=O)CSC3=NC4=C(S3)C=C(C=C4)OC
137638383,CC1=CC=C(C=C1)C(=O)C2=C(SC3=C2CCCC3)C#CC4=CC=CC=C4
66574336,CC12CCC3C(C1CCC2=CC4=CC=CC=N4)CC=C5C3(CCC=C5)C
137637538,C1=CC=C(C(=C1)N)NC(=O)C2=CC=C(C=C2)CNC(=O)C3=CC4=C(C=C(C=C4)OCC5=CC=C(C=C5)Cl)OC3=O
66574393,CC12CCC(=O)C(=C1C=CC3C2CCC4(C3CCC4(CC5=CC=CC=N5)O)C)O
137634129,CC1=CC=C(C=C1)C#CC2=C(C3=C(S2)CCCC3)C(=O)C4=CC=C(C=C4)[N+](=O)[O-]
132519441,CC1=C(SC(=C1C(=O)C2=CC=C(C=C2)OC)C#CC3=CC=CC=C3)C
44562039,C1=CC(=CC=C1C=CC2=CC=C(O2)C(=O)NO)O
90468081,C1COC2(C3=C(C=CC(=C3)Cl)N(C2=O)CC(=O)NC4=CC=C(C=C4)C(=O)NO)OC1
71614081,CC(C(=O)OC1CCC2(C(C1(C)C)CCC3(C2CC(C4C3(CCC4C(C)(CCCC(C)(C)O)O)C)O)C)C)NC(=O)OC(C)(C)C
138753558,C1=CC=C(C=C1)C2=C(N=NC(=N2)SCC3=CN(N=N3)CC4=CC=C(C=C4)Br)C5=CC=CC=C5
155534470,CC1(C2CCC3(C(C2(CCC1OC(=O)C4=CC=CC=C4Cl)C)CC(C5C3(CCC5C(C)(CCCC(C)(C)OC)O)C)O)C)C
56661827,CC1=C(OC2=C1C=C(C=C2)S(=O)(=O)NC3=CC=C(C=C3)F)C(=O)C4=CC=CC=C4
